가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
045c,카페,4.45,,,hye****,https://m.place.naver.com/my/5eeb63c38f87a842bc683139/review?v=2,2276,,,"사장님이 친절해요 
커피맛이 좋아요 
진한편립니다.","일시적인 오류가 발생했습니다
커피가 맛있어요",2021년 7월 11일 일요일,3번째 방문,영수증
045c,카페,4.45,,,렐라7947,https://m.place.naver.com/my/5f4c01c06c3d7f733478870d/review?v=2,62,,,"사장님도 너무 친절 하시고
모든 커피.쥬스ᆞ샌드위치가
 정성이 듬뿍 담겨있는 예쁜
커피숍 입니다",,2021년 5월 11일 화요일,1번째 방문,영수증
045c,카페,4.45,,,차니혀기쭈,https://m.place.naver.com/my/5d6bc7cd8f87a842bc507f90/review?v=2,711,1,,친절하세요~,"일시적인 오류가 발생했습니다
커피가 맛있어요",2021년 9월 22일 수요일,1번째 방문,영수증
045c,카페,4.45,,,hye****,https://m.place.naver.com/my/5eeb63c38f87a842bc683139/review?v=2,2276,,,사장님 친절하시고 커피 맛나요.,,2021년 6월 28일 월요일,2번째 방문,영수증
045c,카페,4.45,,,렐라7947,https://m.place.naver.com/my/5f4c01c06c3d7f733478870d/review?v=2,62,,,"친절 친철~~
다정다감한  사장님
감사합니다",,2021년 5월 12일 수요일,2번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 6월 6일 일요일,12번째 방문,영수증
045c,카페,4.45,,,hye****,https://m.place.naver.com/my/5eeb63c38f87a842bc683139/review?v=2,2276,,,사장님이 친절하고 커피도 진하고 맛나요,,2021년 3월 2일 화요일,1번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좃마요,,2021년 4월 15일 목요일,7번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 4월 22일 목요일,11번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 4월 21일 수요일,10번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 4월 15일 목요일,8번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,맛있어요,,2021년 4월 15일 목요일,9번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 4월 5일 월요일,6번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 4월 2일 금요일,5번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 3월 12일 금요일,4번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 2월 27일 토요일,3번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 2월 3일 수요일,2번째 방문,영수증
045c,카페,4.45,,,아톰525,https://m.place.naver.com/my/5cdb4d830208c6ce3cbedce9/review?v=2,403,2,,접근성 너무 좋은 카페! 친절하시고 맛도 좋아요~~♡,,2020년 10월 3일 토요일,1번째 방문,영수증
045c,카페,4.45,,,서서맘스토리,https://m.place.naver.com/my/5c98c582d4ddcbd8ddeb07ed/review?v=2,2856,,,좋아요,,2021년 1월 4일 월요일,1번째 방문,영수증
045c,카페,4.45,,,돈키호테4246,https://m.place.naver.com/my/5eb4ca008f87a842bc573a66/review?v=2,4,,,"#맛집#커피#오랫만에 맘에드는 커피#
정말 깨끗하고 이쁜 카페발견해ㅛ네요
사장님도 친절하고 커피맛이 최고인듯!~~",,2020년 8월 25일 화요일,1번째 방문,영수증
045c,카페,4.45,,,정해운,https://m.place.naver.com/my/5bd41dddff0a9d7cdb134b0b/review?v=2,9,,,사장님이 너무 친절하세요~~ 패션후르츠가 정말 맛있어요👍🏻👍🏻👍🏻,,2020년 8월 9일 일요일,1번째 방문,영수증
045c,카페,4.45,,,ceun509,https://m.place.naver.com/my/5defd2fb8f87a842bcffee29/review?v=2,136,,,"맛있어요! 근데 프렌치토스트가 너무 촉촉해서 식감은 ....
또 먹고 싶어요ㅠ",,2020년 7월 11일 토요일,1번째 방문,영수증
045c,카페,4.45,,,둥두루두루둥,https://m.place.naver.com/my/5d426c95734cb16f787d014a/review?v=2,349,9,,친절해요,,2020년 10월 30일 금요일,1번째 방문,영수증
045c,카페,4.45,,,도토리028,https://m.place.naver.com/my/5ed0a35e8f87a842bc107189/review?v=2,3178,,,"처음간 카페! 카페이름도 독특하고 커피 맛도,라떼 외 과일쥬스도 다 사장님 수제라하니 믿을만하고 맛나네요 !! 꼭 한번씩 가 보세요!!",,2020년 6월 9일 화요일,1번째 방문,영수증
045c,카페,4.45,,,조이공방,https://m.place.naver.com/my/5efe4cdd35e32560edaab0ec/review?v=2,361,,,좋아요,,2020년 11월 12일 목요일,4번째 방문,영수증
045c,카페,4.45,,,조이공방,https://m.place.naver.com/my/5efe4cdd35e32560edaab0ec/review?v=2,361,,,좋아요,,2020년 11월 12일 목요일,3번째 방문,영수증
045c,카페,4.45,,,조이공방,https://m.place.naver.com/my/5efe4cdd35e32560edaab0ec/review?v=2,361,,,좋아요,,2020년 11월 12일 목요일,2번째 방문,영수증
045c,카페,4.45,,,영영맨,https://m.place.naver.com/my/5eb108ee8f87a842bc502e89/review?v=2,17,,,좋아요,,2020년 11월 15일 일요일,1번째 방문,영수증
045c,카페,4.45,,,조이공방,https://m.place.naver.com/my/5efe4cdd35e32560edaab0ec/review?v=2,361,,,좋아요,,2020년 11월 12일 목요일,1번째 방문,영수증
045c,카페,4.45,,,kyo****,https://m.place.naver.com/my/5d62239a8f87a842bc819e3f/review?v=2,318,,,먹다말구 중간에찍었어요.사장님 너무 친절하시고 인테리어 넘 좋아요. 녹차라떼 먹었는데 넘 맛있구 양도  많아요. 적극추천!,,2020년 6월 9일 화요일,1번째 방문,영수증
045c,카페,4.45,,,꿈별이46,https://m.place.naver.com/my/5eea0f4e8f87a842bc8992ac/review?v=2,33,,,친절해요..,,2020년 9월 25일 금요일,1번째 방문,영수증
045c,카페,4.45,,,soo****,https://m.place.naver.com/my/5e3a93368f87a842bc0c4978/review?v=2,70,,,,,2020년 7월 12일 일요일,1번째 방문,영수증
045c,카페,4.45,,,미ja,https://m.place.naver.com/my/5d05f4176a6c2aa30307d6b6/review?v=2,5,,,,,2020년 7월 12일 일요일,1번째 방문,영수증
045c,카페,4.45,,,미앰,https://m.place.naver.com/my/5f0967a39ec8258e4ad9a1d4/review?v=2,857,,,",",,2020년 11월 11일 수요일,2번째 방문,영수증
