가게이름,카테고리,전체평점,방문자리뷰,블로그리뷰,리뷰작성자,리뷰작성자링크,리뷰작성수,팔로워,첨부이미지,리뷰내용,이런_점이_좋아요,방문시간,방분횟수,방문인증
더벤티 공릉중앙점,카페,,,,꾼6045,https://m.place.naver.com/my/602391c196b4686071e64975/review?v=2,61,3,,깔끔하게 되있어서 잠깐 쉬기 좋아요,"일시적인 오류가 발생했습니다
집중하기 좋아요",2023년 1월 13일 금요일,1번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,gugu555,https://m.place.naver.com/my/5c62933522e64e191a7389ef/review?v=2,116,2,,딸기연유라떼가 달고 맛있어요 👍🏻,"일시적인 오류가 발생했습니다
친절해요",2023년 1월 11일 수요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,봄에다시만나요,https://m.place.naver.com/my/5eb660408f87a842bc051b20/review?v=2,195,1,,스벅보다 맛있어요.,"일시적인 오류가 발생했습니다
가성비가 좋아요",2023년 2월 10일 금요일,2번째 방문,영수증
더벤티 공릉중앙점,카페,,,,pcq****,https://m.place.naver.com/my/605f0c2989588661bff9f641/review?v=2,1167,,,,"일시적인 오류가 발생했습니다
친절해요",2023년 3월 6일 월요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,epg****,https://m.place.naver.com/my/5d11cf585868d438fb1f4365/review?v=2,1765,,,조아요,,2023년 10월 7일 토요일,12번째 방문,영수증
더벤티 공릉중앙점,카페,,,,epg****,https://m.place.naver.com/my/5d11cf585868d438fb1f4365/review?v=2,1765,,,조아여,,2023년 10월 5일 목요일,11번째 방문,영수증
더벤티 공릉중앙점,카페,,,,pma****,https://m.place.naver.com/my/60d9248a193811619c0b4f79/review?v=2,620,,,달꼼합니다,"일시적인 오류가 발생했습니다
친절해요",2023년 5월 25일 목요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,epg****,https://m.place.naver.com/my/5d11cf585868d438fb1f4365/review?v=2,1765,,,조아툐,,2023년 10월 3일 화요일,10번째 방문,영수증
더벤티 공릉중앙점,카페,,,,밥먹는부엉이,https://m.place.naver.com/my/5d8c2c168f87a842bcf661e6/review?v=2,93,,,맛있습니다 무난해요!,,2023년 3월 6일 월요일,1번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,jsh****,https://m.place.naver.com/my/5cc6e32a328ab3726e6ccf99/review?v=2,657,,,가성비 조아요 매장깔끔,"일시적인 오류가 발생했습니다
친절해요",2022년 12월 29일 목요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,tod****,https://m.place.naver.com/my/5f280c169ec8258e4abbc0c8/review?v=2,1608,,,ㅇ,,2023년 4월 1일 토요일,2번째 방문,영수증
더벤티 공릉중앙점,카페,,,,단비모드,https://m.place.naver.com/my/5e9f3ee08f87a842bc613ab4/review?v=2,667,,,훌륭!!,"일시적인 오류가 발생했습니다
가성비가 좋아요",2023년 2월 23일 목요일,2번째 방문,결제내역
더벤티 공릉중앙점,카페,,,,rang1106,https://m.place.naver.com/my/5effa35b54eca45f153e70ab/review?v=2,80,1,,포장해서 먹었는데 맛있네용 ㅎㅎ,"일시적인 오류가 발생했습니다
음료가 맛있어요",2022년 11월 25일 금요일,1번째 방문,영수증
더벤티 공릉중앙점,카페,,,,해바라기8872,https://m.place.naver.com/my/5d22c05e73078ecbe2770772/review?v=2,300,,,"커피가 맛있어요.
가성비가 좋아요.
","일시적인 오류가 발생했습니다
음료가 맛있어요",2022년 11월 19일 토요일,1번째 방문,영수증
